username, created_at, lng, lat, text
tmj_njc_sales, Thu Apr 23 21:18:24 +0000 2020, -74.056779, 40.296682, Lowe's is looking for teammates like you. See our latest #Sales job openings, including "FT - Sales Floor Dept Supe… https://t.co/SAYOHXRk5f 
calvinmcdonalds, Thu Apr 23 21:18:24 +0000 2020, -87.906660, 42.703327, Baaaaaaybaaaaay 😂 
TimNissen1, Thu Apr 23 21:18:24 +0000 2020, -78.487448, 38.040036, @golferdawn @Eppie888 Who will pay for handouts to Red States if Blue States collapse?Red states are the biggest… https://t.co/1ubRKHtwKa 
CoachJesse18, Thu Apr 23 21:18:24 +0000 2020, -82.755341, 27.992711, Keep up the hard work!!! 
TheMndOfAManiac, Thu Apr 23 21:18:24 +0000 2020, -118.411907, 34.020789, @MEbeforeYU Do you like Dutch apple pie? 
kevinseanfeeney, Thu Apr 23 21:18:25 +0000 2020, -73.705360, 40.725077, @SchwartzSports mom and dad just did a drive by to see the little kids - dad says “hi” 
_Born_fly96, Thu Apr 23 21:18:25 +0000 2020, -80.926628, 33.631140, @Mar__G_3 He gone be a start I can see it 
SerenaRamsey, Thu Apr 23 21:18:25 +0000 2020, -83.173867, 32.678207, Yepp. 
FrankSowa1, Thu Apr 23 21:18:25 +0000 2020, -79.945445, 40.521062, Read my tweets including pinned tweet. 
croston71, Thu Apr 23 21:18:25 +0000 2020, -81.585100, 39.280200, Black Brand Rain Slicker @ Belpre, Ohio https://t.co/UIpphCgseh 
FrecklesXX20, Thu Apr 23 21:18:25 +0000 2020, -106.026119, 34.166235, @Milothedog14 @LordBiddy I was moved to tears 
HeheWaitWhut, Thu Apr 23 21:18:25 +0000 2020, -118.411907, 34.020789, https://t.co/ETgdTN4K93 
nikkiwatitdo, Thu Apr 23 21:18:25 +0000 2020, -92.342322, 34.721886, Slapping a #Black #HockeyPulk around....🤦🗣😭😭😭✌💀 #LMAO #MilitantMan 😆  @DLHughleyRadio #QuarantineAndChill ✌… https://t.co/EMnJxT3H3L 
tmj_dc_nursing, Thu Apr 23 21:18:25 +0000 2020, -77.036871, 38.907192, Have you ever had a role like "Acute Care Nurse Practitioner - Inpatient Gastroenterology"? What did you like most… https://t.co/BBLGSj0U0C 
TevLetEmKnow, Thu Apr 23 21:18:25 +0000 2020, -111.880874, 33.282450, @DdotMooree Lmao she rolled a blærnt 
GoGoJordan_, Thu Apr 23 21:18:25 +0000 2020, -83.804475, 27.698682, I’m just happy that my mom brought home some Cinnamon Toast Crunch 
tmj_ca_sales, Thu Apr 23 21:18:25 +0000 2020, -119.025535, 36.055392, Looking to score a job at Harbor Freight Tools? You're in luck. Click the link in our bio for the job description a… https://t.co/6rAux4Txh1 
hotracehorse, Thu Apr 23 21:18:25 +0000 2020, -79.913521, 43.260695, @realDonaldTrump https://t.co/VtNh4IYODm 
FlirtHouseXx, Thu Apr 23 21:18:25 +0000 2020, -116.516513, 33.954588, LmAo😄🤣 When yo' ass get caught tryin 2 BE SLICK w/the camera And she bust Yo WhOle GET Down. A Niga gotta think fas… https://t.co/BW4ToQ6MQI 
natedoggpd, Thu Apr 23 21:18:25 +0000 2020, -83.804475, 27.698682, @Lisa_mixedbag @nageco @CityofJax Well I can’t promise the mushroom like unit....or having to pay for sex, or havin… https://t.co/QiLaVUj5Ax 
tmj_bal_itdb, Thu Apr 23 21:18:26 +0000 2020, -76.776932, 39.120293, Can you recommend anyone for this job? Database Engineer - https://t.co/lIeJ2cJnnv #BoozAllen #Engineer 
CoDawg24, Thu Apr 23 21:18:26 +0000 2020, -105.550890, 38.997936, @melnmor Julio 
JarridMckee, Thu Apr 23 21:18:26 +0000 2020, -73.082250, 44.501816, @LibertyHangout https://t.co/5LuDcr5Irl 
JamesPolitano5, Thu Apr 23 21:18:26 +0000 2020, -74.036707, 40.359388, I don’t understand just running if I’m tryna run I’m gonna play basketball or something I see a lot of people just… https://t.co/QkAJ0m3yj3 
themadkayla, Thu Apr 23 21:18:26 +0000 2020, -87.372100, 44.832300, New shirt 😍😍 #morbid podcast @ Sturgeon Bay, Wisconsin https://t.co/LrDbDw5TTa 
lvuback1, Thu Apr 23 21:18:26 +0000 2020, -117.775183, 33.547673, @thedailybeast Well... Seth isn’t always right either. 
jessiehillboi, Thu Apr 23 21:18:26 +0000 2020, -90.914964, 30.463565, @inclhmptn If I’m 23 does it count ?🥴😂 
hannahmahonn, Thu Apr 23 21:18:26 +0000 2020, -80.926628, 33.631140, Mfs really be having the RIGHT idea, but the WRONG bitch smh 
_LovinTheRealMe, Thu Apr 23 21:18:26 +0000 2020, -87.592685, 33.270700, 🗣 AND THEN I DON’T SAY SHIT I JUST MOVE ACCORDINGLY💯❗️ 
Cassie_Lovette, Thu Apr 23 21:18:26 +0000 2020, -71.088712, 42.313670, I hate when bitches bring me to that point.. like see you when I see you💯 
RangelWillie19, Thu Apr 23 21:18:26 +0000 2020, -100.453089, 31.440523, @CoachClough_42 @tobryan_5 
jroot71, Thu Apr 23 21:18:26 +0000 2020, -121.494700, 38.577000, Tuesday &amp; Thursday at 4:30 pm🌲🌳🌲🌳I’m now in your Home 🏡 on Your bike 🚲 ... https://t.co/v0ZVazswQx all_city_rider… https://t.co/NZesjWZnP0 
SKEOHPS94, Thu Apr 23 21:18:26 +0000 2020, -118.159729, 34.035297, I’ll serve crack before i serve this country 
klhpa1960, Thu Apr 23 21:18:26 +0000 2020, -84.200366, 39.780358, Ready for the draft to commence...#philadelphiaeagles https://t.co/fRRhzaEJnl 
Mjhtwh, Thu Apr 23 21:18:27 +0000 2020, -75.875780, 41.244204, @mpirotteRN 💔😢 
bigmike7887, Thu Apr 23 21:18:26 +0000 2020, -75.367197, 40.625276, GAME CHANGER!!!#clemsontigers 
mattbmorg, Thu Apr 23 21:18:27 +0000 2020, -118.503259, 34.415631, crocs are ugly af sorry thots 
kaygotthemlegs, Thu Apr 23 21:18:27 +0000 2020, -92.061177, 30.206079, @_Ray2Timez okay I seeee you 
49erlover4life, Thu Apr 23 21:18:27 +0000 2020, -76.785957, 38.887889, @BayArea_Bred With the old school letters 
staceysnow, Thu Apr 23 21:18:27 +0000 2020, -62.560913, 45.140583, Just ordered these😍💿 @ChrisWebby https://t.co/CFAeMxH49N 
dwillis10, Thu Apr 23 21:18:27 +0000 2020, -82.330269, 29.673172, @dkozlin worried about you man 
MorganxAlysse, Thu Apr 23 21:18:27 +0000 2020, -95.446486, 29.838495, @AlwaysAJ_ Best!?! https://t.co/Xyc3DilijD 
lisa_sonrisa, Thu Apr 23 21:18:27 +0000 2020, -97.432425, 27.737151, Having my own house is exactly what I thought it would be when I was 10. The dog toys I ordered were just delivered… https://t.co/lBsSEwKgKS 
Detroitchocola1, Thu Apr 23 21:18:27 +0000 2020, -83.099288, 42.352787, @play_det follow back 
GohfR, Thu Apr 23 21:18:27 +0000 2020, -85.641142, 42.956412, @CyndyCanty @NicolleDWallace @jheil @TheRickWilson Kushners, right? 
Neochiiz3000, Thu Apr 23 21:18:27 +0000 2020, -73.948775, 40.655138, @hencough She can do what she wants, but I’m gonna point it out when her decisions go against moving a progressive agenda forward. 
SJArmentrout, Thu Apr 23 21:18:28 +0000 2020, -76.295896, 36.763216, @Dolphan_Bill Very nice Bill! 
Marin_Heimbach, Thu Apr 23 21:18:28 +0000 2020, -85.978600, 35.830522, i think i’ll be deleting snapchat... cultural/personal reset, if you will 
JudusMaximus, Thu Apr 23 21:18:28 +0000 2020, -70.907522, 42.515052, @ScurrAround 😂😭 Fam 
KimaniHolloway, Thu Apr 23 21:18:28 +0000 2020, -121.910345, 38.016752, @brooklynbxtra Me an hour ago 
spiritspromise, Thu Apr 23 21:18:28 +0000 2020, -72.727585, 40.959549, “Being ourselves means sometimes having to find the courage to stand alone.” -Brene Brown✨#whisper #burro… https://t.co/01z1lwGh89 
FrappMocha, Thu Apr 23 21:18:28 +0000 2020, -79.272570, 43.629311, @angelsalgado316 Hey Congrats! 🍻🍻🍻 https://t.co/UTTcKVEYyc 
GlaunerLisa, Thu Apr 23 21:18:28 +0000 2020, -114.705443, 42.776417, https://t.co/HEdMSmaGe9 
wildpaz1_, Thu Apr 23 21:18:28 +0000 2020, -112.124676, 33.552863, Exactly plus she wants it too bad 
_xxsophiex_, Thu Apr 23 21:18:28 +0000 2020, -95.065376, 29.456615, @vkiirk they are just mad bc we are confident 
0812272_1618272, Thu Apr 23 21:18:28 +0000 2020, -98.012484, 25.726919, @El_Funambxlista Esa madre te comerá lentamente el poco cerebro que te queda... 
JAYY0420, Thu Apr 23 21:18:28 +0000 2020, -71.492700, 41.997968, @annaclick22 #freecora 
ChiefKeffus, Thu Apr 23 21:18:28 +0000 2020, -95.446486, 29.838495, @4klutch @JiliaEsme Got your sketch ready https://t.co/Hd5OiekQfP 
swagwhiteguy, Thu Apr 23 21:18:28 +0000 2020, -79.026020, 35.919442, @BomTonomo Bet the house if he is, Big Show Joe comes to play when the spotlight is brightest 
mbmayor, Thu Apr 23 21:18:28 +0000 2020, -79.565792, 43.837104, The status of #COVID19 cases in Vaughan as of 5 p.m. today. It is important that we continue to #StayHome and pract… https://t.co/PuTEVI0pf0 
mdavisgthangg11, Thu Apr 23 21:18:28 +0000 2020, -86.142922, 39.779562, Bro I’m waiting on May 1st like a new born baby 😩😩😩 cause when tf they opening up the fucking shops 💈 ✂️ 
mirestele11, Thu Apr 23 21:18:28 +0000 2020, -79.272570, 43.629311, @JoeBiden Yep. You got that right. 
MontagePR, Thu Apr 23 21:18:28 +0000 2020, -77.014398, 38.898603, @Erin_J_Clements @DanielleB127 I'd love to pitch you! What are your email addy's? 
CanuckInUS, Thu Apr 23 21:18:28 +0000 2020, -81.995432, 27.918092, @FOX13News It was probably just her own personal stash she was going to be there awhile 
Esteph_x0, Thu Apr 23 21:18:29 +0000 2020, -73.586786, 40.852863, @esmeraldaaaaxox Ugh 😩 NY sucks in general for bandas, wish we were in Cali - google doesn’t help 😒 
TessMom19, Thu Apr 23 21:18:29 +0000 2020, -83.260795, 42.146818, @sandyaschneider Let’s Do THAT! Gimme a Red TRUMP mask....I’d love it! Watch out stores.... you’ll see me supporting our POTUS! 
ladyrasha, Thu Apr 23 21:18:28 +0000 2020, -95.446486, 29.838495, Take one got the call dropped when I was in line one hour 20 mins later. https://t.co/qe1y3zRgS8 
hookandladdertx, Thu Apr 23 21:18:28 +0000 2020, -97.254751, 32.933520, Today’s menus starting at 5 come grab a pie https://t.co/CVzERToJwL 
McDanielsSports, Thu Apr 23 21:18:29 +0000 2020, -77.688536, 43.251452, Giddy up!!!! 
debjshaw, Thu Apr 23 21:18:29 +0000 2020, -83.804475, 27.698682, @mpirotteRN I am truly sorry for your troubles. Thank you so much for all you are doing. This is heartbreaking! 
Thomas_Palmeri, Thu Apr 23 21:18:29 +0000 2020, -80.045939, 32.914424, Such an awesome set 
SimplySarati, Thu Apr 23 21:18:29 +0000 2020, -83.804475, 27.698682, @GovRonDeSantis I am truly upset that you would hold Florida hostage another month. I will have to file a lawsuit b… https://t.co/PiobFWsoEz 
RHBrauchler, Thu Apr 23 21:18:29 +0000 2020, -80.121529, 26.840806, My wife is the best! #DoctorWho #ItsBiggerOnTheInside https://t.co/GAiTQY39Wa 
ohhdanielson, Thu Apr 23 21:18:29 +0000 2020, -74.955049, 40.034033, Happy Birthday to the man .... to the voice @kcasey395 !! I look forward to the return of hearing either “UNIIOOOOO… https://t.co/P5dunC3v9a 
LaurenOHellno, Thu Apr 23 21:18:29 +0000 2020, -86.270540, 45.001180, my toxic trait is that i dont measure the liquor for my mixed drinks 
bbrunerstuartfl, Thu Apr 23 21:18:29 +0000 2020, -80.235589, 27.154451, @AndrewCMcCarthy @NRO Mr. McCarthy TY for exposing the Senators, Republican or Democrat. If I was @realDonaldTrump… https://t.co/gBRrxVYgHF 
tjesih, Thu Apr 23 21:18:29 +0000 2020, -79.761753, 40.423575, Old billy ballgame ab to trade the rest of his team for this pick 
ItsCarrying, Thu Apr 23 21:18:29 +0000 2020, -83.173867, 32.678207, @UncleWiII @JBoyGoCrazy @TheGreatGoCrazy @ShaqB__ Him once he sees two legends on PnR https://t.co/9Q6g7byUV6 
anglizxiii, Thu Apr 23 21:18:29 +0000 2020, -118.411907, 34.020789, Stop attacking me. 😔 
PatriciaRiches2, Thu Apr 23 21:18:29 +0000 2020, -74.153947, 40.572376, Jess shook all of my money trees while I was eating and I'm really contemplating on kicking her down a cliff 
EnkiCat, Thu Apr 23 21:18:29 +0000 2020, -88.279219, 40.107484, AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA 
Kennoothadj, Thu Apr 23 21:18:29 +0000 2020, -95.547269, 30.706088, K camp 
bellbabyy_, Thu Apr 23 21:18:30 +0000 2020, -97.935192, 29.895606, @ZacharyGrey_ Not gonna lie, I thought about it for sec 😤😂 
jprestond, Thu Apr 23 21:18:30 +0000 2020, -84.612392, 34.011077, @KLoeffler Jeff? The boss you married? How to Succeed at Business Without Trying 
HippieChic712, Thu Apr 23 21:18:30 +0000 2020, -80.112903, 26.533486, 🌍🌍Happy Earth Day!! 🌍🌍 @Crosspointe_El @AnnmarieDilbert @pbcsd @greenschoolsorg @cityofboynton @KEArnold13 https://t.co/lMQVwp0IYI 
submebruh, Thu Apr 23 21:18:30 +0000 2020, -79.857363, 36.090397, @djtrinit910 south view and winston are spot on like shit 
AliRodriguezBf, Thu Apr 23 21:18:30 +0000 2020, -80.283700, 26.151300, 🕺🏽🐐🔥 #MJDance! @ Sunrise, Florida https://t.co/bBy4liOvCs 
AnnieHandler, Thu Apr 23 21:18:30 +0000 2020, -71.088712, 42.313670, @Aly_sonRamirez Despite our best efforts, that is indeed “her spot” 
AYO_PIERRE_, Thu Apr 23 21:18:30 +0000 2020, -118.411907, 34.020789, I do legs one day, and they start quivering like I got dicked down or somthin. Can’t even get out last bed 😔 
Natalierazzz, Thu Apr 23 21:18:30 +0000 2020, -84.470729, 33.861402, @MediocreMamiii Added, don’t worry baby girl 
HellaADZ_, Thu Apr 23 21:18:30 +0000 2020, -121.998644, 37.973327, Wish they were grand access like bulls did in 98. 
arie_zet00, Thu Apr 23 21:18:30 +0000 2020, -79.272570, 43.629311, I remember being in last period for Chemistry and this happened :( https://t.co/qPMpcDjLBa 
ETolbertSpeaks, Thu Apr 23 21:18:30 +0000 2020, -82.421241, 34.901649, @BlueRidgeCU 😂😂 
Xoari9, Thu Apr 23 21:18:30 +0000 2020, -120.318829, 37.289189, I know school isn’t for everyone but it just gotta be for me I don’t have or want to go another  route 
cvrn_llc, Thu Apr 23 21:18:30 +0000 2020, -81.441568, 41.176533, Check out game fix show  tonight at 6 PM EThttps://t.co/2w3YTGhKaj 
___ImThaQUEEN, Thu Apr 23 21:18:30 +0000 2020, -87.732013, 41.833585, I just can’t put my time into any ole bitch! 
Alice_Evelyn_, Thu Apr 23 21:18:30 +0000 2020, -122.630908, 45.536402, @RiotGrrrlJemma 🖤 https://t.co/5fWus7eYxx 
lyddakid, Thu Apr 23 21:18:30 +0000 2020, -84.135497, 33.846497, idk bout yall but i cant sit in one mf place 
dmart1029, Thu Apr 23 21:18:30 +0000 2020, -117.562152, 34.121670, Man I see so many of these dudes getting exposed 😂☠️Could never be me 
MrsDanklefs, Thu Apr 23 21:18:30 +0000 2020, -97.135638, 32.701850, You rock Noah!!! 
mike_recinto, Thu Apr 23 21:18:30 +0000 2020, -74.837215, 39.876824, Good luck! 
Kat25638729, Thu Apr 23 21:18:31 +0000 2020, -83.804475, 27.698682, @SassyKadiK Agree 
ricard_graham, Thu Apr 23 21:18:31 +0000 2020, -75.770041, 42.746617, @SenWarren Dry up. 
Che400Bell, Thu Apr 23 21:18:31 +0000 2020, -100.076888, 31.168893, Singing pop that then stealing the fun and asking him the same question 
fizzy_dizzy_wiz, Thu Apr 23 21:18:31 +0000 2020, -97.441509, 35.449723, I was watching tik toks I have on my phone and my mom was watching with me and after seeing one of Colby she said “… https://t.co/vKMM3twhdo 
1015Camarena, Thu Apr 23 21:18:31 +0000 2020, -117.294096, 34.134925, WHEN YOU LOSE WEIGHT, WHERE DOES IT GO??? 
MasterPeace_74, Thu Apr 23 21:18:31 +0000 2020, -98.219125, 32.216310, At what age is it acceptable to wear jeans with an elastic waistband? 
CSG_Athletics, Thu Apr 23 21:18:31 +0000 2020, -82.985772, 39.994684, Congrats Nyah &amp; Jordan! 
AlmyTimp, Thu Apr 23 21:18:31 +0000 2020, -82.063185, 33.440717, @AP I don't trust @potus to tell me what day it is.Liar-in-Chief 
EddieDeJean, Thu Apr 23 21:18:31 +0000 2020, -92.185956, 30.518169, ♫Nothing Compares 2 U [Live At SiriusXM/2015] by @chriscornell, from #SoundHound with LiveLyrics® https://t.co/XK199o1WFh 
BillAicher, Thu Apr 23 21:18:31 +0000 2020, -88.124513, 43.148263, From Calibration 74. #amwriting #covidlithttps://t.co/DxMuWDgEc4 https://t.co/D0CCltVNPW 
JasmineDaisy05, Thu Apr 23 21:18:31 +0000 2020, -122.689610, 49.221970, MEGA Custom lash strips Upclose &amp; Personal🥰🥰🥰 #customlashes  #lashesextension #lashstyle #lash #lashpreneur… https://t.co/RbgWyABGwe 
brokerc28, Thu Apr 23 21:18:32 +0000 2020, -118.526790, 34.047090, #luxurylifestyle #luxuryrealestate #pacificpalisades @ Pacific Palisades, California https://t.co/K2qYZ9cQfu 
ModelAntoinette, Thu Apr 23 21:18:32 +0000 2020, -118.244500, 34.056400, 😎✨💋💄 @ Los Angeles, California https://t.co/qmeAqyYgOm 
nonplayablekyle, Thu Apr 23 21:18:32 +0000 2020, -87.340000, 36.550000, @GeorgeKrstic @liqquidfire It's rocket powered 
TrumpMustGo2020, Thu Apr 23 21:18:31 +0000 2020, -81.921456, 41.490977, @realDonaldTrump I will be watching @RHOBHS9 at 5:45.Thank you! https://t.co/DrlVXRoowk 
mmstalvey, Thu Apr 23 21:18:32 +0000 2020, -83.804475, 27.698682, Can’t wait for tonight! 🏈 #DUUUVAL #NFLDraft @Jaguars 
djfranknice, Thu Apr 23 21:18:32 +0000 2020, -75.026688, 40.091940, Throwback Thursday Song - DJ Frank Nice "U don't own me" vid 1 #throwbackthursday #DaReMixKing #Djfranknice #grease… https://t.co/9wUgHEd0hB 
montywinters, Thu Apr 23 21:18:32 +0000 2020, -157.923660, 21.317522, Thanks to Google Earth we were able to re-visit my childhood home on the island of Oahu. We lived in Wahiawa, situa… https://t.co/mzx3e77Kiu 
LaddHTTR, Thu Apr 23 21:18:32 +0000 2020, -79.420865, 38.003376, @HilareeBanks It’s deleted lol 
Cryodaddy, Thu Apr 23 21:18:32 +0000 2020, -96.879957, 32.924548, @ThePaulShellyJr @atensnut @lilycaliber @realDonaldTrump @Hair4Trump Juanita was talking about firing those opposed… https://t.co/sph53IhXyR 
MadManMalfonso, Thu Apr 23 21:18:32 +0000 2020, -84.296906, 33.772208, I *thought* he'd done all the Lego Architecture skylines but, lo, we just discovered Shanghai and *had* to get it a… https://t.co/7xnICOJ3yM 
iamDanny_, Thu Apr 23 21:18:32 +0000 2020, -73.829384, 40.912499, Damn im old 
iembot_jax, Thu Apr 23 21:18:32 +0000 2020, -81.520000, 30.330000, At 5:03 PM EDT, 4 SSW Fort Caroline [Duval Co, FL] PUBLIC reports NON-TSTM WND GST of M40 MPH. ASOS STATION AT CRAI… https://t.co/fyJABfcH13 
amelia_natal, Thu Apr 23 21:18:32 +0000 2020, -93.666378, 32.524673, @pulte Its good to know that someone on looking out for us! Thank you sir!!! 
afrikangrill, Thu Apr 23 21:18:32 +0000 2020, -105.110954, 39.699413, Just posted a photo @ African Grill and Bar-lakewood https://t.co/VitZvM9pkX 
JorgeACarranza2, Thu Apr 23 21:18:32 +0000 2020, -100.118882, 25.608331, @Bigotuitos https://t.co/yuxnpQ210P 
AllKindsWeather, Thu Apr 23 21:18:32 +0000 2020, -74.294602, 40.846404, @GatorCritic @_PatrickSimpson @JDAWG_KINGME92 @__SteveG @NFLsharpTampa @vancemeek @Gator15UF @phr34k @justinlyntz… https://t.co/YPLM2jJv5R 
Jae_Khaliah, Thu Apr 23 21:18:33 +0000 2020, -87.732013, 41.833585, Why I can’t find aloe vera leaves ANYWHERE?! 😭 
tatyana_sf, Thu Apr 23 21:18:33 +0000 2020, -122.435979, 37.770657, @nxllxv Omg say less! Thank you sis 💞 
Lady_A_07, Thu Apr 23 21:18:33 +0000 2020, -97.285913, 32.779967, @traytrayolay Time to upgrade young man !! 
Bathan_Nurgess, Thu Apr 23 21:18:33 +0000 2020, -94.702325, 39.202492, @CBnohuss No you wouldn’t. I do love Simmons &amp; obviously not a bad pick anywhere outside of the top 3. I’m just loo… https://t.co/1f80NUokLP 
David_King__, Thu Apr 23 21:18:33 +0000 2020, -118.411907, 34.020789, When I attended Wilson Middle School I was assigned my classmate, Ramon as a woodshop partner. We had a serious alt… https://t.co/3jPjy2rl5k 
adamilenich, Thu Apr 23 21:18:33 +0000 2020, -73.205993, 41.465282, @sethtravis he grew up to be a super handsome guy 🙌🏻 
theproshow1, Thu Apr 23 21:18:33 +0000 2020, -87.732013, 41.833585, Booman called me 5 times today and i missed them.. :( 
MdshahsdatA, Thu Apr 23 21:18:33 +0000 2020, -79.036229, 43.782829, https://t.co/G29WZxHPtR 
GabeMcDonald_, Thu Apr 23 21:18:33 +0000 2020, -93.197723, 30.202771, #SWLApreps 
CHUCKY_GS, Thu Apr 23 21:18:33 +0000 2020, -73.831187, 40.670879, @hellogawdess i needs lol 
allandiegos, Thu Apr 23 21:18:33 +0000 2020, -70.967489, 41.970410, A qualidade da banda do Thiaguinho é sacanagem! Fora de série! Thiagué é foda, na moral! 
PitmasterJW, Thu Apr 23 21:18:33 +0000 2020, -76.355918, 36.841764, @gorgsunshyne 😉 
TheInfinityJims, Thu Apr 23 21:18:33 +0000 2020, -79.026020, 35.919442, https://t.co/e9RGRNaTZh 
mywesso, Thu Apr 23 21:18:33 +0000 2020, -80.230635, 26.204792, @AP A new poll? LMAO! GFY’s #FakeNews 
Anthony_Hall1, Thu Apr 23 21:18:33 +0000 2020, -106.632718, 35.117002, My LSU pride doesn’t want a Tide QB but give me Tua @Chargers 
thehumblegoat11, Thu Apr 23 21:18:34 +0000 2020, -77.014398, 38.898603, I be taking to many losses😭 
mikepierce_97, Thu Apr 23 21:18:34 +0000 2020, -88.161555, 30.683649, @reyant_271 ✅😂🤦🏾‍♂️ 
Illadel_88, Thu Apr 23 21:18:34 +0000 2020, -75.117998, 40.004866, What kinda first name is Williams 🤦🏾‍♂️ 
AntoineViccario, Thu Apr 23 21:18:34 +0000 2020, -76.823345, 39.494422, 📍 
rebbecagiselle, Thu Apr 23 21:18:34 +0000 2020, -95.192680, 29.972668, I hate mfs that come to my job with cameras for their dumb ass “vlogs” that prolly get like 20 views and have the w… https://t.co/YMcjE7dAd3 
eilejp, Thu Apr 23 21:18:34 +0000 2020, -82.442694, 27.996595, @calumscott @calumscott thank you for all the beautiful music you have made. Really helped me through my last deployment. Much love. 
AndreaTyler21, Thu Apr 23 21:18:34 +0000 2020, -79.008892, 34.641364, @tyler_tyannphil I AM DYING 
nicefaceilikeit, Thu Apr 23 21:18:34 +0000 2020, -73.831187, 40.670879, @Sonnycannolis I know !! 
MikeDrewWhat, Thu Apr 23 21:18:34 +0000 2020, -93.105649, 44.941516, @KyleAMathews I mean, I just can’t see how the vision of eliminating local diversity to increase large-corporation… https://t.co/Z2kOsUzeV9 
secretsnax, Thu Apr 23 21:18:34 +0000 2020, -74.196525, 40.662479, @kevinddaly It’s my favorite production of Merrily 
rckymntddy, Thu Apr 23 21:18:34 +0000 2020, -104.821632, 39.577721, @jackehmer I'm in Colorado and I contribute monthly too 
amberdenise96__, Thu Apr 23 21:18:34 +0000 2020, -112.124676, 33.552863, @EmilyyyAnn_ Thanks love 😭❤️ I do mostly I just never get ready anymore 😱 
EmpressOfWeHo, Thu Apr 23 21:18:34 +0000 2020, -118.399639, 34.082497, Tune in to my @EmpressOfWeHo Facebook Live for a special #HoldingCourt with a musical performance by… https://t.co/hbxjwfQpOw 
MattPTorres, Thu Apr 23 21:18:34 +0000 2020, -87.732013, 41.833585, Watch Outbreak, the fact that real life  is worse than this movie will really mind fuck you, actually maybe don’t w… https://t.co/EPtjekcqXc 
COOLLANEHERO, Thu Apr 23 21:18:34 +0000 2020, -79.420865, 38.003376, @g68_charlie 😂🤣 
BigMattyNsty, Thu Apr 23 21:18:35 +0000 2020, -77.101999, 38.880845, @1Chenzo @SeaSnipersHQ Love this! 
kaylee_woodruff, Thu Apr 23 21:18:35 +0000 2020, -114.516110, 33.616305, i love the chiropractor 
MercyParishAL, Thu Apr 23 21:18:35 +0000 2020, -86.816826, 34.707432, St. Peregrine Novena Day 1O good St. Peregrine, patron of those suffering from ailments, cancer, and incurable dis… https://t.co/VEnvt6W9EV 
Jibaye__, Thu Apr 23 21:18:35 +0000 2020, -76.908404, 38.750322, @blackboycrooks For real! SO UNDERRATED! Been tryna tell people. Hodgy definitely been one of favorites 
watsamatawich, Thu Apr 23 21:18:35 +0000 2020, -80.112903, 26.533486, So instead of two hours of free NETWORK RALLY time.. Really insane watching people with 74-80 yes between them as e… https://t.co/AwJjbGQZwb 
doodirty02, Thu Apr 23 21:18:35 +0000 2020, -118.194026, 33.938045, Just entered to win! https://t.co/o1SLxEAgex 
Foxsss9, Thu Apr 23 21:18:35 +0000 2020, -74.909257, 39.909910, @TimaaayX6 https://t.co/m1yW6bxUpQ https://t.co/yox1Dbl1uX 
tmj_LA_facmgmt, Thu Apr 23 21:18:35 +0000 2020, -91.095995, 30.418834, Sunrise Senior Living is looking for teammates like you. See our latest #FacilitiesMgmt job openings, including "Ma… https://t.co/rlx0iVKvZh 
SensitivityFree, Thu Apr 23 21:18:35 +0000 2020, -122.630908, 45.536402, Got some craft beer for the first time since quarantine, hanging out with the wife and dog, filming tomorrow’s skit… https://t.co/6KCUJtVycK 
deLIZZcious, Thu Apr 23 21:18:35 +0000 2020, -122.178297, 47.325447, @CrashBandicoot @frontfangs another box full of surprises 
memphismike71, Thu Apr 23 21:18:35 +0000 2020, -89.738062, 35.241199, @reubenrock Hahaha yep actually not a bad kids flick. 
tmj_usa_intern, Thu Apr 23 21:18:35 +0000 2020, -84.822670, 34.149259, Click the link in our bio to see currently open #internship jobs like "Spring/Summer Shaw Contract Marketing Intern… https://t.co/xTPCHxWwVJ 
tmj_vap_itpm, Thu Apr 23 21:18:35 +0000 2020, -76.323204, 36.955505, Can you recommend anyone for this #ProjectMgmt job in #Norfolk, VA? Click the link in our bio to see it and more. F… https://t.co/jV55QSXyOW 
tmj_mob_health, Thu Apr 23 21:18:35 +0000 2020, -87.896042, 30.602711, Want to land a job like "Pharmacy Technician - Target Store" at CVS Health? Applicant tracking systems look for spe… https://t.co/7nf37ZRPru 
ogxfrvnk, Thu Apr 23 21:18:35 +0000 2020, -75.386460, 39.145024, @RayWambo this doesn’t change my statement nor my experience tho. 
ChanceBlack777, Thu Apr 23 21:18:35 +0000 2020, -90.111231, 32.280999, I’m so ill rn. And I’m just warming up 🤘🏻🤣 
1AaronRiley, Thu Apr 23 21:18:35 +0000 2020, -85.619893, 40.095801, The daily walk @ Mounds State Park https://t.co/UXFBdcWdqI 
lavendirty, Thu Apr 23 21:18:35 +0000 2020, -77.531100, 38.767585, @anthonyyriivas my sleep paralysis demon 
betterwithbenji, Thu Apr 23 21:18:35 +0000 2020, -79.272570, 43.629311, See you all tomorrow 👋🏽 
tmj_in_erdoc, Thu Apr 23 21:18:35 +0000 2020, -85.680254, 40.105320, Looking for a Physician role in #Anderson, IN? TeamHealth is hiring today, click here to apply: https://t.co/Bm4hv3Sm2A #EmergencyMedicine 
